mol_id,smiles,antibacterial
5190,CCCCCCCC(=O)CC(=O)NC1CCOC1=O,
5191,CCCCCCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,
5192,CCCC(=O)CC(=O)NC1CCOC1=O,
5193,CCCCCC(=O)CC(=O)NC1CCOC1=O,
5194,CCCCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,
5195,O=C(C=Cc1ccc(O)cc1)NC1CCOC1=O,
5196,CCCC(=O)NC1CCOC1=O,
5197,CCCCCCCCCC(=O)NC1CCOC1=O,
5198,CCCCCCCCCCCC(=O)NC1CCOC1=O,
5199,CCCCCCCC=CCCCCCCCC(=O)NC(C)C(=O)OC,
5200,CCCCCCC(=O)NC1CCOC1=O,
5201,CCCCCCC=CCCCCCCCC(=O)NC(C)C(=O)OC,
5202,CCCCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,
5203,CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,
5204,CCCCCC(=O)NC1CCOC1=O,
5205,CC(C)CC(=O)NC1CCOC1=O,
5206,CCCCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,
5207,CCCCCCCC(=O)NC1CCOC1=O,
5208,CCCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,
5209,CCCCC(=O)NC1CCOC1=O,
5210,CCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,
5211,CCCCCCCCCCCCCC(=O)NC1CCOC1=O,
5213,CC(C)C=C1NC(=O)C(Cc2ccccc2)NC1=O,
5214,CC(C)CC1NC(=O)C(=Cc2ccccc2)NC1=O,
5215,O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,
5216,O=C1CNC(=O)C(Cc2ccccc2)N1,
5217,CC(C)CC1NC(=O)C(CC(C)C)NC1=O,
5218,CC(C)CC1NC(=O)C2CCCN2C1=O,
5219,O=C1NC(Cc2ccccc2)C(=O)N2CCCC12,
5220,CC(C)CC1NC(=O)C(C(C)C)NC1=O,
5221,CC(C)C1NC(=O)C2CCCN2C1=O,
5275,COC1=C(C)C(=O)C2=C(C1=O)C(CNC(=O)C(C)N)N1CC3Cc4cc(C)c(OC)c(O)c4C(C1C2)N3C,1
5288,COC=CC(N)C(=O)O,2
5289,CCCCCC1=CC=CC(=O)C1=C1NC(C2SCC(C(O)C(C)(C)C3=NC(C)(C(=O)O)CS3)N2C)CS1,1
5290,CC=CC=CC(=O)NC(CC(=O)NC(C(=O)C1C(=O)NC(=O)C1C)C(C)C)c1ccccc1,1
5292,CC(N)C(=O)NC1C2C(=C(O)CC(C)C2O)C(=O)OC1(C)C(Cl)Cl,2
5293,CC(N)C(=O)CC(NC1C2C(=C(O)OC1(C)C(Cl)Cl)C(=O)CC(O)C2O)C(N)=O,2
5296,CCCCCCC(CCCCCC(O)C(N)=O)OC(=O)C1CCCN1C(=O)c1ccccc1O,1
5298,CC(O)C(NC(=O)C(N)CCC1(O)CNC1=O)C(=O)O,1
5318,CCC1OC(C(C)=CC(C)C=CC2C(C)C2C=CC2OC(CC(=O)O)CC(NC)C2O)CC=C1C,
5333,COC1=C(C)C(=O)C2=C(C1=O)C(CNC(=O)C(C)N)N1C(O)C3C(OC)c4c(O)c(C)c(OC)c(O)c4C(C1C2)N3C,1
5334,COC1=CC(=O)N(C(=O)C2CSC(C(CO)NC(=O)c3csc(C=NO)n3)=N2)C1,1
5335,CCC(C)C=CC(O)C(O)C(O)C(OC)C(=O)NC1CCCCNC1=O,1
5336,CCC(C)C=CC(O)C(O)C(O)C(OC)C(=O)NC1CCCCN(C)C1=O,1
5340,COC(=O)CNC(=O)C=CCC=CNC(=O)C=C(C)C=CC(C)C(OC)C(C)C(C=Cc1ccccc1)OC,
5343,CC(C)CC(NC(=O)C(NC(=O)C(NC(=O)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O)C(C)O)C(=O)NC1(CC(C)C)OCCC1=O,
5344,CCC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O)C(C)O,
5348,COC1C(=O)NC2(O)CC(=O)N(C)CC(=O)NC(Cc3c[nH]c4cc(Cl)ccc34)C(=O)NCC(=O)NCC(O)CC(=O)NC(C(O)C(O)CC=Cc3ccccc3)C(O)C(=O)NC12,
5412,CC=C1NC(=O)C(CO)NC(=O)C(=CC)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(O)C(CC(CC(O)C(O)CC(C)C)OC(=O)C(CC(C)C)N(C)C(C)=O)NC(=O)C2CCCN2C(=O)C(CCc2ccccc2)NC(=O)C(C(C)O)NC1=O,1
5420,CC(C)CC1NC(=O)C2CSC(=N2)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C2CSC(=N2)C(CC(N)=O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CSC1=N2,1
5439,CCCCCCCC(CC=CCCC(=O)N(C)CC(=CCl)CC(=O)CC(=O)NCC(O)CC(=O)OC)OC,2
5459,C=CC(C)(C)NC(C(=O)N1CCCC1c1nc(-c2nc(C(=O)OCC=C(C)C)c(C)o2)c(C)o1)C(C)C,1
5461,CC=C1NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(O)C(CC(CC(O)C(O)CC(C)C)OC(=O)C(C)N(C)C(=O)CCC)NC(=O)C2CCCN2C(=O)C(CCc2ccc(OC)cc2)NC(=O)C(CO)NC1=O,1
5465,CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(C(O)C(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)C(N)=O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5466,CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)C(N)=O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5469,CCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(C(O)C(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)C(N)=O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5470,CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(C(O)C(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)C(N)=O)C(=O)NC(C(C)O)C(=O)N2CC(O)CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5472,CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(C(O)C(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)CO)C(=O)NC(C(C)O)C(=O)N2CC(O)CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5473,CCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(O)C(C)C)C(=O)NC(C)C(=O)NC(C(O)C(C)C)C(=O)NC(CCC(N)=O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(O)CO)C(=O)NC(C(C)O)C(=O)N2CC(O)CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1,
5503,CC(=O)NC1CON(C2(C(=O)[O-])CCC(=O)O2)C1=O,1
5505,CC(N)C(=O)NC(C)C(=O)NC1C2CC(O)CC(O)=C2C(=O)OC1(C)C(Cl)Cl,1
5506,CC(N)C(=O)NC(C)C(=O)NC(C)C(=O)NC1C2C(=C(O)CC(O)C2O)C(=O)OC1(C)C(Cl)Cl,1
5507,CC(N)C(=O)NC(C)C(=O)NC(C)C(=O)NC1C2CC(O)CC(O)=C2C(=O)OC1(C)C(Cl)Cl,1
5508,CC(N)C(=O)NC1C2CC(O)CC(O)=C2C(=O)OC1(C)CCl,1
5509,CC(N)C(=O)NC(C)C(=O)NC(C)C(=O)NC1C2CC(O)CC(O)=C2C(=O)OC1(C)CCl,1
5511,CCCCCCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5512,CCCCCC=CCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5513,CCCCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5514,CCCCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(CO)NC1=O)C(C)O,
5515,CCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5516,CCCCCC(O)CC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5517,CCC(O)CCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5518,C=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5519,NC(=O)CC(N)C(=O)O.NCCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)O,
5522,CC(C)CCCCCC=CC=CC(=O)NC(C(=O)NC1CC(O)CCNC(=O)C=CC(C)NC1=O)C(C)O,
5536,CNC(CC(C)C)C(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C,
5537,CNC(C(=O)N(C)C(CC(C)C)C(=O)NC(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C,
5538,CNC(CC(C)C)C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)C(C)C,
5539,CNC(C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)C(C)C,
5540,CNC(CC(C)C)C(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,
5541,CNC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)C(C)C,
5542,CNC(C(=O)NC(C(=O)NC(C(=O)N(C)C(C(=O)NCCc1c[nH]c2ccccc12)C(C)C)C(C)C)C(C)C)C(C)C,
5543,CNC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)N(C)C(C(=O)NCCc1c[nH]c2ccccc12)C(C)C)C(C)C)C(C)C,
5546,CC(C)CCCCCCCCC(=O)NC(CC(N)=O)C(=O)NC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1,1
5547,CC(C)CCCCCCCCC(=O)NC(CCC(N)=O)C(=O)NC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1,1
5548,CC(C)CC(NC(=O)C(OP(=O)(O)O)C(O)C(N)CC(N)=O)C1Cc2cccc(O)c2C(=O)O1,1
5549,CC(C)CC(NC(=O)C(O)C(O)C(N)CC(=O)O)C(O)Cc1cccc(O)c1C(=O)O,1
5550,CCC(C)CCCCCCCCC(=O)NC(CCC(N)=O)C(=O)NC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1,1
5551,CC(C)CC(NC(=O)C(O)C(O)C(N)CC(N)=O)C1Cc2cccc(O)c2C(=O)O1,1
5553,CCC(C)CCCCCCCCC(=O)NC(CC(N)=O)C(=O)NC1CC(=O)OC1C(O)C(=O)NC(CC(C)C)C1Cc2cccc(O)c2C(=O)O1,1
5554,CC(C)CC(NC(=O)C(OP(=O)(O)O)C(O)C(N)CC(=O)O)C1Cc2cccc(O)c2C(=O)O1,1
5555,CC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(O)CCNC(=O)CC(O)C1CCCN1C(=O)C1NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)CC(N)C(=O)O)CC(=O)NC1C,1
5556,CC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(O)CCNC(=O)CC(O)CC(O)C1CCCN1C(=O)C1NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(Cc2cnc[nH]2)NC(=O)CC(N)C(=O)O)CC(=O)NC1C,1
5557,CC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(N)CCCCCCCC(O)CCNC(=O)CC(O)C1CCCN1C(=O)C1NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(Cc2cnc[nH]2)NC(=O)CC(N)C(=O)O)CC(=O)NC1C,1
5595,CCC(C)C1NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C1=O,1
5597,CCCCCCCCC1OC1CC=CC=CC(O)CC(=O)NC1CC(C)(CC)OC1=O,1
5598,CCCCCCCC=CCC=CC=CC(O)CC(=O)NC1CC(C)(CC)OC1=O,1
5599,CCCCCCCCC1OC1CC=CC=CC(O)CC(=O)NC1=CC(C)(CC)OC1=O,1
5600,CCCCCCCCC(Cl)C(O)CC=CC=CC(O)CC(=O)NC1=CC(C)(CC)OC1=O,1
5601,CCCCCCCCC(O)C(Cl)CC=CC=CC(O)CC(=O)NC1=CC(C)(CC)OC1=O,1
5602,CCCCCCCCC=CCC=CC=CC(O)CC(=O)NC1CC(C)(CC)OC1=O,1
5603,CC=C1NC(=O)C(NC(=O)CCCCCCCCC)C(O)CNC(=O)C(C(O)CN)NC(=O)C(C(O)CN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O,1
5604,CC=C1NC(=O)C(NC(=O)CCCC=CCCCCCC)C(O)CNC(=O)C(C(O)CN)NC(=O)C(C(O)CN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O,1
5605,CC=C1NC(=O)C(NC(=O)CCCCCCCCCCC)C(O)CNC(=O)C(C(O)CN)NC(=O)C(C(O)CN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O,1
5606,CC=C1NC(=O)C(NC(=O)CCCCCC=CCCCCCC)C(O)CNC(=O)C(C(O)CN)NC(=O)C(C(O)CN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O,1
5611,CSCCC(NC=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NP(=O)(OCCCN)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(C)O,1
5617,NC(=O)CC(NC(=O)C1C=CC2=CCC(N)C(=O)C21)C(=O)O,1
5629,NC(CCOc1ccc(C(O)C(=O)NC2(NC=O)CN(C(C(=O)O)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C2=O)cc1)C(=O)O,1
5630,CN(C(=O)CC(N)CCCN=C(N)N)C1CN=C(NC(N)=O)NC1=O,1
5652,CN(CC(=O)O)NC(=O)CC(N)Cc1csc(N)n1,
5653,CN(CC(=O)O)NC(=O)CC(N)C1CCCNC1,
5654,CN(CC(=O)O)NC(=O)CC(N)C=C(F)CN,
5655,CN(CC(=O)O)NC(=O)CC(N)c1csc(N)n1,
5656,CN(CC(=O)O)NC(=O)CC(N)C1CC1N,
5670,CN(CC(=O)O)NC(=O)CC1(N)CCC(N)CC1,
5676,CN(CC(=O)O)NC(=O)CC(N)C1CCCC(N)C1,
5682,CN(CC(=O)O)NC(=O)CC(N)Cc1csc(CCNC(=O)OC(C)(C)C)n1,
5700,N#CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cn3cnnn3)CN2C1,
5708,CCCCCCCCCCCC(=O)NC(C(=O)O)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O.O=C(O)C(F)(F)F,
5709,CCCCCCCCc1ccc(C(=O)NC(C(=O)O)C(OC2OC(CN)C(O)C2O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1.O=C(O)C(F)(F)F,
5710,CCCCCCCCCCCCNC(=O)NC(C(=O)O)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O.O=C(O)C(F)(F)F,
5711,CCCCCCCCc1ccc(NC(=O)NC(C(=O)O)C(OC2OC(CN)C(O)C2O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1.O=C(O)C(F)(F)F,
5712,CCCCCCCCCCCCCCCC(=O)N1C(CN)OC(C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1C(=O)O,
5713,CCCCCCCCCCCCCCCC(=O)N1C(CCN)OC(C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1C(=O)O,
5714,CCCCCCCCCCCCCCCC(=O)N1C(CCCN)OC(C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1C(=O)O,
5736,CON=C(C(=O)NC1CN2CC(C(=O)OCc3ccccc3)=C(C(=O)O)N2C1=O)c1csc(N)n1,
5737,NC(CCCCC(=O)O)C(=O)O,
5739,CON=C(C(=O)NC1CN2CCC(C(C)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1,
5773,CC1OC(OC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C(CC(N)=O)NC(=O)C(N)C(O)c5ccc(c(Cl)c5)O4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4C(C(=O)O)NC3=O)OC(CO)C(O)C2O)CC(C)(N)C1O,
5779,COC(=O)CCC(N)C(=O)OC,
5809,CC(O)C(NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
5810,CC(O)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
5811,N=C(N)NCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
5812,NC(=O)CCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
5813,NC(=O)CCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
5814,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(N)=O)C(C)CC,
5815,CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(N)=O)C(C)CC,
5816,CC(N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(N)=O,
5860,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(Nc3cc[n+](COCC(Cl)(Cl)Cl)cc3C(=O)[O-])C2SC1.[Na+],
5890,C=C1CCOC2C(=O)N(Cc3ccccc3)C1(O)C(=O)N2Cc1ccccc1,
5920,CC(C)CC1NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
5921,CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
5922,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(C)NC1=O,
5923,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(CCCCN)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CCCCN)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
6009,CC(C)CC(NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C1CCNC(=N)N1)C(=O)NCCCNC(C(=O)O)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,
6045,CCCCCCCC(=O)N(C)C(CO)C(=O)NC(C)C(=O)NCC(=O)N(C)C1C(=O)NC(C)C(=O)NC(C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O,
6046,CC(NC(=O)C(CO)N(C)C(=O)Cc1ccc2ccccc2c1)C(=O)NCC(=O)N(C)C1C(=O)NC(C)C(=O)NC(C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O,
6047,CC(NC(=O)C(CO)N(C)C(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCC(=O)N(C)C1C(=O)NC(C)C(=O)NC(C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O,
6048,CCCCCCCCCCCCCCCC(=O)NC(CO)C(=O)N(C)C(C)C(=O)N(C)CC(=O)N(C)C1C(=O)NC(C)C(=O)NC(C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O,
6143,Cc1[nH]c(C(=O)NC2CCN(C3CNC(C(=O)O)C3)CC2)c(Cl)c1Cl,
6144,CC(C)CC(NCC(NC(=O)NC(C(=O)O)C(C)C)C1CCNC(=N)N1)C(=O)NCCCNC(C(=O)O)C(OC1OC(CN)C(O)C1O)C1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,
6154,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CC(N)CN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
6155,CCCCCCCC(=O)NC1CC2C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N2C1,
6156,CCCCCCCC(=O)C(CCCCN)NC1CC2C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N2C1,
6157,CCCCCCCC(=O)C(CCCCN)NC(=O)C(CCCCN)NC1CC2C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N2C1,
6158,CCCCCCCC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC1CC2C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc3ccccc3)C(=O)N2C1,
6205,CC1NC(=O)C2CCCNN2C(=O)C2CCCNN2C(=O)C(C(C)C)NC(=O)C2CC3(O)c4ccc(Cl)cc4NC3N2C(=O)C2CCCNN2C1=O,
6239,CCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1Cc1ccccc1,
6240,COC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1Cc1ccccc1,
6241,CCCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1Cc1ccccc1,
6242,CCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1C,
6243,COC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1C,
6244,CCCCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1C,
6245,CCCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1C,
6246,CCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1CC,
6247,CCN1C(C(=O)OC)CC2COc3ccc(N=Nc4ccccc4)cc3C21,
6248,CCCCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1CC,
